id,input_text,Frame,tag
108637,The plastics eventually disintegrate into tiny particles that often get eaten by fish and may ultimately enter our food chain,Problem Frame,1
99262,Longterm average global temperatures have moved in one direction in the past 115 years upward,Problem Frame,1
40534,had granted California a waiver to set tailpipe standards that were tougher than federal limits in order to combat its smog problems,Problem Frame,1
79594,The continent already has many of the worlds lightning hot spots with storms that can be extremely destructive and sometimes deadly,Problem Frame,1
88044,Taken together the amount of food that is wasted and unused accounts for close to a 10th of global emissions,Problem Frame,1
119823,Cobb a climate scientist at the Georgia Institute of Technology who was not involved in the writing of the new paper described it and the more recent findings as accurate and depressing,Problem Frame,1
87446,The site has also suffered several spills of TCE and a plume of the chemical extends in the groundwater beyond the boundaries of the lab according to E,Problem Frame,1
15780,Or even if we were is there some point at which we simply admit that we have screwed things up so badly that there is no going back to the good old days,Problem Frame,1
48000,Right now she said its just easier for bad actors to hide,Problem Frame,1
56374,But at the root of the drought are warmer temperatures and changing precipitation patterns which are linked to emissions of carbon dioxide and other greenhouse gases into the atmosphere where they trap the suns heat,Problem Frame,1
62587,The two countries are the worlds largest emitters and the worlds largest economies and without ambitious steps from both there is no way the world can slow down warming,Problem Frame,1
17253,But collecting that information and putting it together is a huge effort,Problem Frame,1
88914,In more than half of all cases auditors were unable to determine whether an ethics official had reviewed the members disclosure,Problem Frame,1
43983,Funders have no control over the selection focus of stories or the editing process and do not review stories before publication,Problem Frame,1
71893,A July analysis from the National Oceanic and Atmospheric Administration found that hightide flooding in cities along the Atlantic and Gulf Coast has increased fivefold since 2000 a shift that is damaging homes imperiling drinkingwater supplies and inundating roads,Problem Frame,1
102818,Sammy Jo HesterMlive Biggest Accomplishment The Superfund program began in 1980 as an ambitious effort to fix thousands of toxic sites  factories chemical dumps abandoned mines  left scattered across the American landscape in the age of industrialization,Problem Frame,1
36689,Most worrisome The energy strategy for the next five years does not spell out when coal use will peak,Problem Frame,1
126043,Such extremes are particularly hard for the 60 percent of residents who live in the citys sprawling slums where houses are shoddily made of concrete or tarps and roads are unpaved,Problem Frame,1
127009,The skin mucus biopsy is mostly just looking for parasites which can irritate fish and make them lethargic,Problem Frame,1
136810,Atmospheric concentrations of carbon dioxide the main greenhouse gas have passed a dangerous new threshold as people continue to burn fossil fuels,Problem Frame,1
125712,No gas bills climbing up each day stealing the joy of life away,Problem Frame,1
8395,For tens of millions of Americans this week summer is starting with a multiday blast of fierce heat,Problem Frame,1
111471,Zinke he said appears to have no interest in continuing the agenda of science the effect of climate change pursuing the protection of the ecosystem,Problem Frame,1
116766,Earlier this summer the National Oceanic and Atmospheric Administration predicted a larger than average dead zone there despite previous efforts at reducing nutrient levels,Problem Frame,1
92143,Ricciardi the McGill University professor of invasion ecology calls it a technofix that fails to address the root cause of endangerment or ecosystem erosion  in this case climate change,Problem Frame,1
105114,The unit turns off and on more frequently using more electricity and enduring more wear and tear,Problem Frame,1
53220,In recent years a growing number of studies have suggested that the regions ability to remove carbon from the air and store it so it wont contribute to rising global temperatures is being degraded,Problem Frame,1
44074,4 billion in revenue from drilling on federal lands from 2010 through 2019 because royalty rates have been frozen for a century,Problem Frame,1
119153,In most places discussion and reportwriting have yet to give way to concrete action,Problem Frame,1
98857,Not only does it pose a financial threat to Exxon that could run into the hundreds of millions of dollars or more but it could also strike a blow to the reputation of a company that has worked to rehabilitate its image framing itself as a leader on global warming,Problem Frame,1
32433,Experts say oil and gas communities should start planning now or risk the fate of regions in Appalachia that suffered after the rise of cheap natural gas hobbled the coal industry,Problem Frame,1
48076,climate summit in Scotland to try to convince other world leaders to take stronger climate action,Problem Frame,1
76852,Rescinding the standards at this point will create new problems Mr,Problem Frame,1
97321,The report reiterates what residents of the West have learned from hard experience that warmer springs longer dry seasons in the summer and other impacts are lengthening the fire season,Problem Frame,1
20441,The muck on the bottom of the Mashpee River gets deeper every year suffocating what grows there,Problem Frame,1
9140,That kind of heat could affect anyone without airconditioning or access to a cooling center and those without adequate hydration especially people working in heatsensitive industries like farm or municipal workers,Problem Frame,1
84501,At first a group of local people put a fence across the main road leading into the forest but it was flimsy and proved no match for the interlopers,Problem Frame,1
41158,The towns general store the gathering place of the community also went broke and closed,Problem Frame,1
24481,Science and the weather are making loss and damage harder to ignore In Pakistan incessant rains flooded a third of the country in August and caused an estimated 30 billion in economic losses,Problem Frame,1
78293,Only in hindsight will we really understand what we gambled on and what we lost by not acting early enough,Problem Frame,1
132356,The current temperatures in the Atlantic are concerning because they mean the ocean is poised to provide additional fuel to any storm that forms,Problem Frame,1
118618,The Office of Nuclear Energy which is pursuing technology to help extend the life of the United States existing nuclear reactors faces a 31 percent cut,Problem Frame,1
